 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11108687;"Ajedrez: estrategia y técnica";"";"1";"1";"M";"";"2020-02-04 00:00:00.0";"2020-03-31 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94918d24073bf610VgnVCM1000001d4a900aRCRD";"Ajedrez: estrategia y técnica";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71474a8f235e0610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Gloria Fuertes (Barajas)";"1,6";"AVENIDA";"LOGROÑO";"179";"BARAJAS";"CORRALEJOS";"28042";"449661";"4479046";"40.46055947228695";"-3.5937461811785347";"/contenido/actividades/CursosTalleres";"";
11137697;"Alegría Station";"";"0";"1";"L,M,X,J,V,S,D";"";"2020-04-24 00:00:00.0";"2020-05-17 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7410343a56850710VgnVCM1000001d4a900aRCRD";"Alegría Station";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c7ef75044850710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Español en Matadero";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11149598;"Alejandro Serrano, Julio Martín y Alberto Anaut";"";"1";"0";"";"";"2020-03-27 00:00:00.0";"2020-03-27 23:59:00.0";"19:00";"Recopilan clásicos del swing, jazz y blues de músicos como Chet Baker, Ray Charles, Tony Bennett, Jamie Cullum; en formación reducida a tres voces, trompeta, guitarra y piano. Edad recomendada: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=724bc9a4b0990710VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Eduardo Úrculo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69638c3de0603610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/Musica";"";
11138295;"Alergias e intolerancias alimentarias";"";"1";"0";"";"";"2020-03-05 00:00:00.0";"2020-03-05 23:59:00.0";"18:00";"II Ciclo de conferencias científicas. Organiza:AFUVEVA ponente Elena Molina Hernández. del Instituto de Investigación en Ciencias de la Alimentación (CIAL) CSIC_UAM.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e48757ddfc50710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Valdebernardo. Febrero - Marzo del 2020";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d274e596f3e1f610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/ConferenciasColoquios";"";
11005615;"Alfabetización para mujeres gitanas";"";"1";"1";"V";"";"2019-09-13 00:00:00.0";"2020-06-01 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08e14c90b3dcc610VgnVCM1000001d4a900aRCRD";"Alfabetización para mujeres gitanas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=84914c90b3dcc610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82986a073fed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Dulce Chacón";"0";"CALLE";"MAREAS";"34";"VILLAVERDE";"SAN ANDRES";"28021";"439286";"4466819";"40.3497106325215";"-3.7149416291006703";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11150827;"Alicia Vatra. Debate: mujer, arte y diversidad";"";"1";"0";"";"";"2020-03-19 00:00:00.0";"2020-03-19 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d996786f43f90710VgnVCM2000001f4a900aRCRD";"Alicia Vatra. Debate: mujer, arte y diversidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69c1786f43f90710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD";"Centro Cultural Dotacional Integrado Arganzuela";"1";"CALLE";"CANARIAS";"17";"ARGANZUELA";"PALOS DE MOGUER";"28045";"440979";"4472617";"40.40207279862862";"-3.6955325387824014";"/contenido/actividades/Musica";"";
11146112;"Alienación";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-02 00:00:00.0";"2020-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c20601597080710VgnVCM1000001d4a900aRCRD";"Armonía de luz y color";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=280632c4c624c610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b44d7516db16c610VgnVCM2000001f4a900aRCRD";"Sala de Exposiciones Maruja Mallo (Retiro)";"1";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/Exposiciones";"";
11138296;"Alimentando los recuerdos";"";"1";"0";"";"";"2020-03-19 00:00:00.0";"2020-03-19 23:59:00.0";"18:00";"II Ciclo de conferencias científicas. Organiza:AFUVEVA ponente Ana Martínez Gil. Centro de Investigaciones Biológicas (CIB 'Margarita Salas') CSIC_UAM.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35d8757ddfc50710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Valdebernardo. Febrero - Marzo del 2020";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d274e596f3e1f610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/ConferenciasColoquios";"";
11147148;"Almendrita la pequeña";"";"1";"0";"";"";"2020-03-07 00:00:00.0";"2020-03-07 23:59:00.0";"12:00";"Almendrita emprende un viaje que le ayudará a conocerse un poco más, a confiar en sí misma y a tomar sus  propias decisiones. Es un espectáculo en el que tienen presencia la danza, el teatro y la manipulación de objetos. con la Compaía Humor al Arte.      Recomendada para mayores de 4 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7886f3cc88180710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cae2b3e42751c010VgnVCM2000000c205a0aRCRD";"Centro Sociocultural El Greco (Latina)";"1";"CALLE";"EL GRECO";"29";"LATINA";"LUCERO";"28011";"436578";"4473235";"40.407316328180464";"-3.747465416906973";"/contenido/actividades/TeatroPerformance";"/usuario/Niños";
11137207;"Aló";"";"1";"0";"";"";"2020-03-27 00:00:00.0";"2020-03-27 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd9178c190850710VgnVCM2000001f4a900aRCRD";"Florido Pencil";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e26c673c8d2e9610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/TeatroPerformance/ComediaMonologo";"";
11006990;"Alquimia del espíritu";"";"1";"1";"S";"8/2/2020;";"2020-01-11 00:00:00.0";"2020-03-28 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2f52f849d7dc610VgnVCM2000001f4a900aRCRD";"Alquimia del espíritu";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9552f849d7dc610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/CursosTalleres";"";
11115500;"Alumnos del máster Nuevas Tecnologías de la Música Actual: Creación de Interpretación";"";"0";"0";"";"";"2020-05-27 00:00:00.0";"2020-05-27 23:59:00.0";"19:00";"Tecnologías y ana,ogía musical   Director: Francisco Martínez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebe9a369bb4ef610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11146635;"Amanece que no es poco";"";"0";"0";"";"";"2020-03-06 00:00:00.0";"2020-03-06 23:59:00.0";"20:00";"Teodoro, un ingeniero español que es profesor en la Universidad de Oklahoma, regresa a España para disfrutar de un año sabático. Al llegar, se entera de que su padre ha matado a su madre y, para compensarlo de la pérdida, le ha comprado una moto con sidecar para viajar juntos. Así es como llegan a un remoto pueblo de montaña que parece desierto; lo que ocurre es que todos los vecinos están en la iglesia, porque la misa es un auténtico espectáculo. Padre e hijo asisten a las elecciones que se celebran cada año para designar alcalde, cura, maestro y puta. Además, al pueblo ha llegado un grupo de estudiantes de una universidad norteamericana, unos meteorólogos belgas, un grupo de disidentes de los Coros del Ejército Ruso e incluso invasores camuflados de un pueblo cercano. Idioma: español";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e12ed7f720180710VgnVCM1000001d4a900aRCRD";"Homenaje a José Luis Cuerda. Maldita la gracia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=beaabad335d50710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10978819;"Ambiente familiar /3D/";"";"0";"1";"M,X,J,V,S,D";"";"2020-05-20 00:00:00.0";"2020-06-21 23:59:00.0";"";"AMBIENTE FAMILIAR ©Geraldine Leloutre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d225ded98839b610VgnVCM1000001d4a900aRCRD";"Ambiente familiar /3D/";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4825ded98839b610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/TeatroPerformance";"";
11125536;"AMCEXPONE: exposición fotográfica y videográfica";"";"0";"1";"L,M,X,J,V";"";"2020-02-03 00:00:00.0";"2020-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ac21431f410710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d482270f58c6c310VgnVCM2000000c205a0aRCRD";"Biblioteca Musical Víctor Espinós";"1,5,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"/contenido/actividades/Musica";"/usuario/Mujeres";
11148751;"Amigos del flamenco";"";"1";"0";"";"";"2020-03-13 00:00:00.0";"2020-03-13 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c0d7dc5bfa80710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Lope de Vega (Puente de Vallecas)";"1";"CALLE";"CONCEJO DE TEVERGA";"1";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"442974";"4470850";"40.386293684801885";"-3.6718658006661906";"/contenido/actividades/Musica/Flamenco";"";
11152098;"Amistad y solidaridad con las mujeres de la República Democrática del Congo";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-17 00:00:00.0";"2020-03-31 23:59:00.0";"";"Exposición de artesanía. Arlette Gienga. De 9 a 14 y de 16 a 21 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63e96ec9b84a0710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro cultural Gloria Fuertes (Avance de actividades)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=deaaa369bb4ef610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Gloria Fuertes (Barajas)";"1";"AVENIDA";"LOGROÑO";"179";"BARAJAS";"CORRALEJOS";"28042";"449666";"4479054";"40.460622835379624";"-3.5936877657335935";"/contenido/actividades/Exposiciones";"";
11144992;"AMM Americana Music Madrid 2020";"";"0";"1";"L,M,X,J,V,S,D";"";"2020-06-09 00:00:00.0";"2020-06-21 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b032958d46b70710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441476";"4475151";"40.424926347610764";"-3.6899208519663427";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias,/usuario/Mayores";
11137388;"Amor, amor, catastrofe. Pedro Salinas entre dos mujeres";"15 euros";"0";"1";"M,X,J,V,S,D";"";"2020-04-29 00:00:00.0";"2020-05-24 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3eef75044850710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11139167;"Amour";"5 ? FunciónEntrada gratuita Taller";"0";"1";"V,S";"";"2020-06-20 00:00:00.0";"2020-06-21 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6355decafbd50710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391054868587204";"-3.6958072892892155";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias";
11142915;"Anaheim";"";"1";"0";"";"";"2020-03-26 00:00:00.0";"2020-03-26 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c85b893252770710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"2";"AVENIDA";"TOREROS";"5";"SALAMANCA";"GUINDALERA";"28028";"443092";"4475923";"40.43200210571468";"-3.6709293330780204";"/contenido/actividades/Musica/CantautorFolkCountry";"";
11150608;"Andrea Ortuzar";"";"1";"0";"";"";"2020-03-21 00:00:00.0";"2020-03-21 23:59:00.0";"12:30";"Cuenta cuentos   MUJERES DE AQUÍ Y DE ALLÁ  Recomendado para público infantil de 5 a 8 años Entrada libre hasta completar aforo Mujeres que lucharon por sus ideales y lograron cambiar el mundo con su arte y su convicción política siendo ejemplo de superación y liberación de las futuras generaciones. Los cuentos se entrelazan entre historias de mujeres reconocidas como Wangari Maathai, Vileta Parra y algunos cuentos de igualdad como 'Daniela La Pirata', 'Soy una niña' y otras tantas heroínas que contribuyen a la visibilizarían de la mujer.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cf2adc397b90710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro cultural Villa de Barajas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3d1adc397b90710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural - Centro Socio Cultural Villa de Barajas";"2";"CALLE";"BOTICA";"7";"BARAJAS";"CASCO H.BARAJAS";"28042";"450961";"4480464";"40.473402418562216";"-3.5785233191070316";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11137914;"Andrés Cea";"";"1";"0";"";"";"2020-05-10 00:00:00.0";"2020-05-10 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf9e7ba8c0950710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD";"Parroquia Santa María La Antigua";"3";"CALLE";"VIRGEN DE LA ANTIGUA";"9";"VICALVARO";"CASCO H.VICALVARO";"28032";"448647";"4472522";"40.40172520926162";"-3.6051665218853537";"/contenido/actividades/Musica";"";
11008273;"Andromedan Sad Girl";"Entrada libre";"0";"1";"L,M,X,J,V,S,D";"";"2019-11-07 00:00:00.0";"2020-09-30 23:59:00.0";"";"Rafael Barber Cortell está a cargo del segundo ciclo de comisariado anual de CentroCentro, Absolute Beginners (Principiantes), al que ha invitado a seis artistas a realizar tres exposiciones a dúo: Tai Shani y Florence Peake; Beatriz Olabarrieta y Patricia Domínguez; y Ludovicca Carbotta y Diego Delas. Esta primera colaboración, Andromedan Sad Girl (La chica triste de Andrómeda), tiene su origen en las investigaciones que Tai Shani y Florence Peake han realizado a partir de ciertas estructuras que operan dentro de los discursos feministas. Esta instalación inmersiva, que fue presentada por primera vez en Wysing Arts Centre en 2017, se entiende como una especie de 'antes' dentro del discurso general del programa de un año Absolute Beginners (Principiantes). Para el proyecto las artistas imaginan un yacimiento arqueológico de una comunidad pre o post patriarcal. Peake y Shani toman este lugar específico como un punto de partida para sugerir mitologías capaces de representar civilizaciones no jerárquicas a través de una serie de esculturas y pinturas murales. A partir de su práctica performativa Florence Peake ha colaborado para este proyecto con la artista y bailarina Eve Stainton en la creación de la base de las pinturas que ocupan la sala central de la exposición. Las dos artistas han trabajado en los paneles del muro cuando todavía están en posición vertical justo antes de ser colgados y pintados por Peake dibujando los contornos de sus cuerpos, generando así un pluralidad de formas abstractas que vibran en el tiempo. Además, una pieza de sonido realizada por  Maxwell Sterling con la voz de Florence Peake estudiará sonidos de voces en una dimensión prelingüística no basada en el signo y que todavía se comunica con un código abierto. La  práctica multidisciplinar de Tai Shani (Londres, 1976) comprende la performance, el video la fotografía y la escultura y funciona en relación con textos de narrativa experimental. Su trabajo analiza desde las formas de narrar más familiares y cotidianas hasta prosa de tipo más teórico. De este modo su práctica mira a la construcción de subjetividades y trata de subvertirlas creando las bases para un realismo post-patriarcal. Recientemente nominada para el Turner Price 2019, sus performances e instalaciones se han presentado en: Fondazione Sandretto Re Rebaudengo, Turín (2019), Glasgow International (2018) Tensta Konsthall, Estocolmo (2016); Schirn Kunsthalle, Frankfurt (2015); Southbank Centre y Serpentine Galleries en Londres (2014-15).  Florence Peake vive y trabaja en Londres, donde lleva trabajando desde 1995. Su práctica performativa comprende el uso del dibujo, la pintura y la escultura combinado con objetos encontrados y fabricados posicionados en relación con el cuerpo en movimiento. El espacio, la audiencia, el texto grabado y en vivo, el ingenio y la honestidad son elementos claves en su trabajo  que ha sido presentado internacionalmente en Bienal de Venecia 2019 (Venecia), De La Warr Pavilliion 2018 (De La Warr), Palais de Tokio 2018 (París), CRAC Occitanie 2018, Wysing 2017 (Cambridge), Serpentine Galleries  y Whitechapel Gallery 2016 (Londres).";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862ca01602ec610VgnVCM1000001d4a900aRCRD";"Absolute Beginners";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef62ca01602ec610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
